149.1367798,170.795166,0
149.0512695,170.2938843,0
148.9603271,169.7967377,0
148.8680878,169.3018799,0
148.7706604,168.7806091,0
148.678299,168.2862244,0
148.586319,167.7939148,0
148.4944763,167.3006744,0
148.4004822,166.8052673,0
148.2950745,166.2618103,0
148.1953735,165.755661,0
148.0921173,165.2325134,0
147.9886475,164.708252,0
147.8881226,164.1992645,0
147.7901001,163.702713,0
147.6748657,163.1190186,0
147.5672913,162.5813751,0
147.4623871,162.0557861,0
147.3625183,161.5556335,0
147.2624054,161.0541077,0
147.1529846,160.5061493,0
147.0415039,159.9476776,0
146.9219666,159.3490601,0
146.8159637,158.8182831,0
146.7147522,158.3113709,0
146.6057892,157.7654266,0
146.4854584,157.1623688,0
146.4002991,156.6572571,0
146.2720795,156.0959015,0
146.1656494,155.5397491,0
146.0719604,155.0358276,0
145.9770355,154.5295563,0
145.8758087,153.9885254,0
145.7808533,153.4805145,0
145.6875916,152.9787903,0
145.5928497,152.3077698,0
145.4524384,151.7712097,0
145.3562012,151.2777405,0
145.2485504,150.7254486,0
145.1421204,150.1798401,0
145.0376129,149.6442413,0
144.9283447,149.0839844,0
144.8183441,148.5202332,0
144.7016602,147.9190063,0
144.6109161,147.4190521,0
144.4997406,146.8141479,0
144.399765,146.2686768,0
144.305481,145.7536774,0
144.2115326,145.2393646,0
144.1056366,144.6874542,0
144.011261,144.1908875,0
143.9057465,143.6369934,0
143.7972412,143.0672302,0
143.6965027,142.5386963,0
143.5920868,141.9906158,0
143.4721375,141.3608856,0
143.3759766,140.8561249,0
143.2585602,140.2397003,0
143.1528168,139.6847229,0
143.0574799,139.1842957,0
142.9552765,138.6476135,0
142.8574524,138.1339874,0
142.7552795,137.5978851,0
142.6490936,137.0403442,0
142.5456238,136.4970551,0
142.4435272,135.9610138,0
142.337738,135.4057922,0
142.2298889,134.8394928,0
142.1226196,134.2762604,0
142.0178223,133.7260132,0
141.9317322,133.148407,0
141.7966614,132.5649261,0
141.68927,132.0009308,0
141.5786133,131.4199677,0
141.4697418,130.848465,0
141.3586578,130.2651367,0
141.2216187,129.5456848,0
141.1109009,128.9643555,0
140.9976044,128.3692627,0
140.8781738,127.7421722,0
140.777359,127.212883,0
140.6587982,126.5901031,0
140.5646362,126.0956345,0
140.4812469,125.4579315,0
140.3412628,124.9224854,0
140.2393799,124.3875427,0
140.11409,123.7293167,0
140.0065918,123.1646423,0
139.89888,122.5990753,0
139.7845306,121.9983597,0
139.6826935,121.463501,0
139.5697632,120.8701553,0
139.4524689,120.2540283,0
139.3372192,119.6485367,0
139.2404785,119.1401825,0
139.1331024,118.5759583,0
139.0378418,118.0753708,0
138.9395447,117.5589142,0
138.8332825,117.0005798,0
138.7274017,116.4441681,0
138.6327057,115.9464798,0
138.469101,115.0865936,0
138.3493042,114.4569931,0
138.249176,113.9306793,0
138.1523438,113.4217758,0
138.0315704,112.7869034,0
137.9329529,112.2684631,0
137.835144,111.7542648,0
137.7137756,111.1162262,0
137.6078186,110.5593338,0
137.505722,110.0226135,0
137.3905334,109.41716,0
137.2761536,108.8160324,0
137.1538239,108.1731949,0
137.0233459,107.4875336,0
136.9069214,106.8757629,0
136.7814178,106.2163925,0
136.6597443,105.5772247,0
136.5386963,104.9413757,0
136.4201355,104.3187103,0
136.2996521,103.6858749,0
136.1335754,102.8135834,0
136.03862,102.3149719,0
135.9434204,101.8149109,0
135.8437958,101.291832,0
135.7443542,100.7696228,0
135.6714172,100.1945801,0
135.5327454,99.65863037,0
135.4277039,99.10713959,0
135.3287964,98.58792114,0
135.2285004,98.06137085,0
135.1331482,97.56083679,0
135.0222168,96.97853088,0
134.9160156,96.42098999,0
134.8126984,95.87873077,0
134.709671,95.33795929,0
134.5963898,94.74343872,0
134.4951172,94.21208191,0
134.3991241,93.70861816,0
134.2872772,93.12188721,0
134.1928253,92.62620544,0
134.0946503,92.11104584,0
133.9865112,91.54393768,0
133.8989716,90.9237442,0
133.7689362,90.40235138,0
133.670929,89.88812256,0
133.5721893,89.37020874,0
133.4498444,88.72846985,0
133.353363,88.2223053,0
133.252594,87.69378662,0
133.1535797,87.17449951,0
133.052597,86.64498138,0
132.9411011,86.06021881,0
132.8360291,85.50921631,0
132.7394104,85.00266266,0
132.6468811,84.465271,0
132.5317993,83.91390991,0
132.4232178,83.34466553,0
132.3235168,82.82195282,0
132.2215271,82.28730011,0
132.1262207,81.78457642,0
132.0295715,81.27915955,0
131.9324341,80.7709198,0
131.8368225,80.27076721,0
131.7400513,79.7645874,0
131.6398621,79.24033356,0
131.5418091,78.73035431,0
131.445282,78.23752594,0
131.3487549,77.73597717,0
131.2276764,77.22544861,0
131.1031952,76.73812866,0
130.9500885,76.24775696,0
130.7679596,75.75809479,0
130.5434418,75.28178406,0
130.2854156,74.83784485,0
129.9983368,74.41953278,0
129.6705627,74.03864288,0
129.2785187,73.65573883,0
128.8789215,73.34880829,0
128.4448853,73.08559418,0
127.9840546,72.86997986,0
127.488266,72.67641449,0
127.0027084,72.50750732,0
126.503746,72.38198853,0
125.9956589,72.30002594,0
125.4884186,72.27511597,0
124.9462204,72.289505,0
124.4462128,72.32875061,0
123.9458008,72.37195587,0
123.4393005,72.42018127,0
122.9338226,72.47512817,0
122.4307251,72.53903198,0
121.9166718,72.60482788,0
121.4152374,72.67086792,0
120.9195557,72.73659515,0
120.4225464,72.80363464,0
119.8851242,72.8763504,0
119.3764038,72.94892883,0
118.8719025,73.0234375,0
118.3749313,73.09790039,0
117.8766022,73.17337036,0
117.3759537,73.24912262,0
116.8450699,73.33068848,0
116.3348084,73.41661835,0
115.8137817,73.504776,0
115.2799149,73.59515381,0
114.7405472,73.68904114,0
114.2473526,73.7756958,0
113.743103,73.86534882,0
113.2396927,73.95701599,0
112.7247162,74.05209351,0
112.2304001,74.14596558,0
111.7201691,74.24258423,0
111.1946716,74.34465027,0
110.6985245,74.4420929,0
110.1763306,74.54602051,0
109.6751709,74.64978027,0
109.1830215,74.75537109,0
108.6803589,74.88097382,0
108.1568527,75.03443146,0
107.6717682,75.17938232,0
107.1564407,75.33746338,0
106.6605606,75.49715424,0
106.1749191,75.65716553,0
105.6861649,75.83226013,0
105.2225952,76.01963043,0
104.7641602,76.22179413,0
104.2934799,76.44577789,0
103.8475037,76.69210052,0
103.4126816,76.96733093,0
103.0003815,77.26451111,0
102.6010437,77.58700562,0
102.2177277,77.92582703,0
101.86483,78.287323,0
101.5345535,78.68489838,0
101.1997986,79.13476563,0
100.913269,79.56440735,0
100.6643677,80.01152039,0
100.4421921,80.4813385,0
100.2509613,80.94500732,0
100.084259,81.43080139,0
99.93037415,81.93596649,0
99.80783081,82.434021,0
99.72089386,82.94438171,0
99.65026093,83.48742676,0
99.60462952,84.00628662,0
99.58298492,84.54573059,0
99.59501648,85.0482254,0
99.62638092,85.56666565,0
99.67030334,86.08377075,0
99.72622681,86.5881958,0
99.78978729,87.09538269,0
99.85432434,87.59457397,0
99.92781067,88.09833527,0
100.0098724,88.59187317,0
100.0967102,89.10160065,0
100.1865082,89.62776184,0
100.2766495,90.15589142,0
100.365448,90.67629242,0
100.4604187,91.23305511,0
100.5506516,91.76185608,0
100.6426239,92.30233765,0
100.7464523,92.90407562,0
100.8603516,93.565979,0
100.9597778,94.13469696,0
101.0407639,94.67273712,0
101.1485138,95.20002747,0
101.241272,95.71903229,0
101.3342056,96.23430634,0
101.4321594,96.77792358,0
101.5172958,97.36760712,0
101.6478958,97.97457886,0
101.7444077,98.50994873,0
101.8371811,99.02478027,0
101.9291153,99.53499603,0
102.014328,100.0789795,0
102.1303101,100.6516876,0
102.2376556,101.2476654,0
102.3225479,101.7894287,0
102.4326553,102.3299713,0
102.5224457,102.8282776,0
102.6184616,103.3642426,0
102.7124405,103.864975,0
102.8168945,104.424202,0
102.9143219,104.945343,0
103.0260773,105.5181046,0
103.1167221,106.0585175,0
103.2338181,106.5903397,0
103.3333435,107.1033325,0
103.4459915,107.6838455,0
103.5641632,108.3005219,0
103.6884003,108.9665298,0
103.7931213,109.526474,0
103.8794937,110.1134491,0
104.0030441,110.6502609,0
104.1133804,111.2408981,0
104.2194138,111.8083191,0
104.312233,112.305069,0
104.4078674,112.8170013,0
104.5009613,113.3152008,0
104.6022568,113.8572159,0
104.7038269,114.4006805,0
104.8044891,114.9392624,0
104.9134674,115.5223541,0
105.0001526,116.030899,0
105.107666,116.5613403,0
105.1939392,117.0657654,0
105.297821,117.5786438,0
105.3910599,118.0773849,0
105.4865341,118.588089,0
105.5802765,119.0895157,0
105.6735535,119.5883942,0
105.7686691,120.0971222,0
105.8641663,120.6077423,0
105.9571152,121.1047211,0
106.0528717,121.6167526,0
106.1549454,122.1625748,0
106.2501526,122.6716614,0
106.3451004,123.1793518,0
106.4460907,123.7194366,0
106.5416641,124.2244949,0
106.6368179,124.7212677,0
106.73452,125.2184143,0
106.8493271,125.7488403,0
106.9677048,126.2623062,0
107.1246567,126.7830429,0
107.2838974,127.2687912,0
107.4663849,127.7615814,0
107.6774902,128.217041,0
107.9113159,128.7050781,0
108.1681061,129.1825256,0
108.4372559,129.6138916,0
108.7564316,130.0162506,0
109.1099167,130.3760376,0
109.4889603,130.7115173,0
109.9033661,131.0048065,0
110.3492889,131.2459564,0
110.8107605,131.4492493,0
111.2840576,131.6360626,0
111.7689514,131.8092041,0
112.2804794,131.9563293,0
112.785614,132.0514526,0
113.2972488,132.0950012,0
113.8122864,132.0976563,0
114.3149567,132.0778198,0
114.8144684,132.0420227,0
115.3271637,131.9822845,0
115.8265152,131.9146881,0
116.3391876,131.8444366,0
116.8473129,131.7732697,0
117.366066,131.698349,0
117.8773041,131.6232605,0
118.3766632,131.5486298,0
118.882576,131.4715118,0
119.3883514,131.3928375,0
119.8971329,131.3115997,0
120.4029236,131.22995,0
120.9218903,131.1451416,0
121.4316483,131.0611115,0
121.9592896,130.9718628,0
122.4690094,130.8831635,0
122.9703217,130.7921753,0
123.4681625,130.7019043,0
123.9913177,130.6070251,0
124.4912109,130.5164642,0
124.9929886,130.425705,0
