169.190429715	58.3425389244	0.0
169.303497342	58.8440228407	0.0
169.413787871	59.3335286099	0.0
169.537490872	59.8826123201	0.0
169.657775907	60.4166317908	0.0
169.774612454	60.9353543245	0.0
169.890075712	61.446416948	0.0
170.003082304	61.9569378821	0.0
170.121200589	62.5029774639	0.0
170.230285672	63.0128460829	0.0
170.337677031	63.535085768	0.0
170.440109282	64.0401745783	0.0
170.543014555	64.5569516136	0.0
170.640914944	65.056936353	0.0
170.739334134	65.5651989882	0.0
170.841964749	66.0964795095	0.0
170.940704374	66.6074734651	0.0
171.048797635	67.1670361506	0.0
171.150848416	67.6957837055	0.0
171.249542265	68.2251492492	0.0
171.35140994	68.7717038118	0.0
171.444549588	69.2656994765	0.0
171.540832548	69.7771130535	0.0
171.637023954	70.2903271634	0.0
171.731475858	70.7979870741	0.0
171.825515774	71.307493302	0.0
171.935668974	71.8962841942	0.0
172.021423368	72.3937664935	0.0
172.120010405	72.9619503948	0.0
172.216857939	73.5198498694	0.0
172.311676053	74.061399552	0.0
172.405288725	74.5973874079	0.0
172.497299222	75.1242352449	0.0
172.590301542	75.6554013211	0.0
172.677093534	76.1515332172	0.0
172.773742704	76.7046795827	0.0
172.859771756	77.1995373718	0.0
172.950347928	77.7200299227	0.0
173.037796049	78.2198620774	0.0
173.144577055	78.8306942908	0.0
173.263076811	79.5110379183	0.0
173.364303617	80.0949002216	0.0
173.481475859	80.769971936	0.0
173.589202909	81.388349623	0.0
173.70297244	82.0405255263	0.0
173.814102202	82.6779843317	0.0
173.922332792	83.3024807875	0.0
174.015380887	83.8267804096	0.0
174.123413115	84.4325848538	0.0
174.184219388	84.9416943528	0.0
174.3199158	85.532041641	0.0
174.40823367	86.0263043358	0.0
174.502532986	86.5548916808	0.0
174.602325468	87.1141110365	0.0
174.685974149	87.6608258197	0.0
174.794387846	88.187887283	0.0
174.888549833	88.7128201439	0.0
174.979873685	89.2246228182	0.0
175.071502714	89.7268963791	0.0
175.176116971	90.3015423729	0.0
175.269470243	90.8147641132	0.0
175.371139555	91.3691922151	0.0
175.466857939	91.8862744262	0.0
175.565399197	92.4190045339	0.0
175.66908267	92.9790936443	0.0
175.763763457	93.4901181185	0.0
175.863891631	94.0288983304	0.0
175.969909697	94.5983563378	0.0
176.054565457	95.1006375253	0.0
176.15470889	95.5915356628	0.0
176.268951444	96.2026349055	0.0
176.369094876	96.7389965993	0.0
176.480041532	97.334676838	0.0
176.601516752	97.9873181311	0.0
176.665832548	98.5109234764	0.0
176.803360015	99.0633297865	0.0
176.913314847	99.6511364868	0.0
177.066558866	100.470678419	0.0
177.189575224	101.127302261	0.0
177.337463408	101.91534242	0.0
177.447906523	102.504049394	0.0
177.561111479	103.107282729	0.0
177.672821074	103.702192395	0.0
177.833648711	104.559156508	0.0
177.967834501	105.273916336	0.0
178.098968534	105.971769426	0.0
178.187454251	106.902563187	0.0
178.401153593	107.579893204	0.0
178.566925077	108.460966201	0.0
178.690002469	109.11398134	0.0
178.828201322	109.847555252	0.0
178.925811796	110.365575879	0.0
179.04142764	110.977201552	0.0
179.154266385	111.577436537	0.0
179.26321414	112.156232925	0.0
179.370895414	112.731184098	0.0
179.475830107	113.291517349	0.0
179.59738162	113.931943985	0.0
179.698104887	114.467664809	0.0
179.841033964	115.23454103	0.0
179.933776884	115.737028214	0.0
180.059936552	116.393064591	0.0
180.166824369	116.961423964	0.0
180.284942656	117.589239214	0.0
180.3766022	118.082594007	0.0
180.474578886	118.600744339	0.0
180.581268339	119.15759096	0.0
180.69113162	119.740789505	0.0
180.809234648	120.363432023	0.0
180.932785063	121.025266738	0.0
181.062133816	121.703893754	0.0
181.244094877	122.65856752	0.0
181.380737333	123.369329544	0.0
181.559844999	124.306448073	0.0
181.66845706	124.878034682	0.0
181.775192289	125.433027362	0.0
181.881485014	125.972776502	0.0
182.00451663	126.614011854	0.0
182.045501736	127.248258684	0.0
182.241775541	127.844900222	0.0
