110.592300442	145.608411882	0.0
110.681739835	146.113523575	0.0
110.772552518	146.625181288	0.0
110.863655119	147.137571428	0.0
110.954788236	147.647810075	0.0
111.053878812	148.161314103	0.0
111.149307279	148.654935927	0.0
111.249694853	149.174268812	0.0
111.349632291	149.691267102	0.0
111.445693998	150.188184828	0.0
111.540779142	150.680677507	0.0
111.64991763	151.233579727	0.0
111.748893767	151.735990617	0.0
111.8483887	152.240964984	0.0
111.949287442	152.750028701	0.0
112.05982974	153.275159926	0.0
112.192794827	153.763380139	0.0
112.375549344	154.322721574	0.0
112.561904934	154.82726869	0.0
112.748977689	155.313047497	0.0
112.96142581	155.826597304	0.0
113.198211698	156.283414931	0.0
113.511276272	156.745847791	0.0
113.842178372	157.162138075	0.0
114.179649381	157.53834352	0.0
114.553756742	157.913038346	0.0
114.945068387	158.24398622	0.0
115.3536835	158.555753798	0.0
115.812461882	158.858076187	0.0
116.274299649	159.118925184	0.0
116.732986478	159.328886123	0.0
117.218566922	159.500913711	0.0
117.727439909	159.63662538	0.0
118.234176664	159.735212417	0.0
118.808502224	159.815107438	0.0
119.33187869	159.880460831	0.0
119.841072111	159.939268205	0.0
120.346321134	159.99586305	0.0
120.853981045	160.049650284	0.0
121.466423063	160.114622207	0.0
121.972862271	160.168378919	0.0
122.540245085	160.228574844	0.0
123.043685942	160.282026381	0.0
123.545028715	160.335828872	0.0
124.061767606	160.397230238	0.0
124.569892912	160.466520404	0.0
125.068290739	160.545332043	0.0
125.558044461	160.660184952	0.0
126.068328885	160.829298113	0.0
126.537361172	161.015729995	0.0
127.017745999	161.225797745	0.0
127.471473722	161.442152112	0.0
127.919326811	161.702238176	0.0
128.336883573	162.005689709	0.0
128.717041044	162.336027239	0.0
129.076919583	162.696882342	0.0
129.417419463	163.086484998	0.0
129.766387966	163.536069961	0.0
130.049194363	163.966337296	0.0
130.303436306	164.448911756	0.0
130.494751005	164.944395156	0.0
130.638183622	165.439634415	0.0
130.746139554	165.932417006	0.0
130.824615507	166.487318131	0.0
130.881378202	167.027036756	0.0
130.924224881	167.53429994	0.0
130.947296171	168.068845843	0.0
130.933624297	168.658048721	0.0
130.88265994	169.184415909	0.0
130.797576933	169.678587049	0.0
130.662597683	170.190153213	0.0
130.507125882	170.68639955	0.0
130.346740751	171.182188126	0.0
130.18972781	171.667081924	0.0
130.015350369	172.205564588	0.0
129.859283474	172.687620254	0.0
129.716674833	173.182935806	0.0
129.521667508	173.729566666	0.0
129.360305814	174.238508313	0.0
129.218597441	174.756864636	0.0
129.123977689	175.254041763	0.0
129.065109282	175.764265148	0.0
129.025482207	176.274839492	0.0
129.010131865	176.849714369	0.0
129.053619413	177.413694473	0.0
129.144607573	177.923887341	0.0
129.262542753	178.432935807	0.0
129.399215726	178.934080214	0.0
129.581344633	179.440214249	0.0
129.836395293	179.949445817	0.0
130.153991728	180.43574342	0.0
130.504959135	180.882032487	0.0
130.836654691	181.270841689	0.0
131.19869998	181.689252944	0.0
131.550292996	182.081297012	0.0
131.935638457	182.474638073	0.0
132.35015872	182.837766738	0.0
132.805999785	183.154569715	0.0
133.300842313	183.409269425	0.0
133.816833523	183.622617809	0.0
134.307159453	183.774213883	0.0
134.803680447	183.88398561	0.0
135.315780669	183.97271547	0.0
135.839416532	184.041441055	0.0
136.45033267	184.095777602	0.0
136.957931547	184.118528459	0.0
137.523742703	184.096037001	0.0
138.043869047	184.020658585	0.0
138.592117337	183.896757217	0.0
139.114288358	183.739408585	0.0
139.65673831	183.556547253	0.0
140.167556791	183.365415662	0.0
140.651367215	183.176511853	0.0
141.134216336	182.981565564	0.0
141.670944243	182.736524673	0.0
142.129180937	182.479826062	0.0
142.557724026	182.182157607	0.0
143.019989043	181.819532482	0.0
143.45951846	181.457075207	0.0
143.859481839	181.126539323	0.0
144.27416995	180.784162611	0.0
144.675354031	180.450056163	0.0
145.075653105	180.116636365	0.0
145.486862211	179.76199159	0.0
145.9030762	179.398008439	0.0
146.342163114	178.982450575	0.0
146.710723906	178.598524183	0.0
147.05731204	178.22848329	0.0
147.426025419	177.821363538	0.0
